Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.01     0.00     1713     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long long)
  0.00      0.01     0.00     1713     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&)
  0.00      0.01     0.00     1713     0.00     0.00  std::__future_base::_Result_base* const& std::__get_helper<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>(std::_Tuple_impl<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter> const&)
  0.00      0.01     0.00     1712     0.00     0.00  std::__shared_ptr_access<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00      0.01     0.00     1711     0.00     0.00  std::_Tuple_impl<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>::_M_head(std::_Tuple_impl<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter> const&)
  0.00      0.01     0.00     1711     0.00     0.00  void std::__future_base::_State_baseV2::_S_check<std::__future_base::_State_baseV2>(std::shared_ptr<std::__future_base::_State_baseV2> const&)
  0.00      0.01     0.00     1711     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::select_on_container_copy_construction(std::allocator<unsigned char> const&)
  0.00      0.01     0.00     1710     0.00     0.00  __gnu_cxx::__aligned_buffer<sf::Image>::_M_ptr()
  0.00      0.01     0.00     1710     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      0.01     0.00     1708     0.00     0.00  std::_Head_base<1ull, std::__future_base::_Result_base::_Deleter, true>::_Head_base()
  0.00      0.01     0.00     1708     0.00     0.00  std::_Tuple_impl<1ull, std::__future_base::_Result_base::_Deleter>::_Tuple_impl()
  0.00      0.01     0.00     1707     0.00     0.00  std::__shared_ptr_access<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const
  0.00      0.01     0.00     1705     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.01     0.00     1705     0.00     0.00  std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*>::_Deque_iterator(std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*> const&)
  0.00      0.01     0.00     1705     0.00     0.00  std::remove_reference<std::shared_ptr<std::__future_base::_State_baseV2>&>::type&& std::move<std::shared_ptr<std::__future_base::_State_baseV2>&>(std::shared_ptr<std::__future_base::_State_baseV2>&)
  0.00      0.01     0.00     1704     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.01     0.00     1704     0.00     0.00  std::tuple_element<0ull, std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter> >::type const& std::get<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>(std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter> const&)
  0.00      0.01     0.00     1702     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00      0.01     0.00     1701     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<std::packaged_task<sf::Image ()> >, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<std::packaged_task<sf::Image ()> >, true>&)
  0.00      0.01     0.00     1701     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2>*)
  0.00      0.01     0.00     1700     0.00     0.04  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const
  0.00      0.01     0.00     1700     0.00     0.00  std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::_M_ptr() const
  0.00      0.01     0.00     1698     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const
  0.00      0.01     0.00     1694     0.00     0.00  std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*>::operator*() const
  0.00      0.01     0.00     1693     0.00     0.00  std::__future_base::_Result<sf::Image>::_M_value()
  0.00      0.01     0.00     1693     0.00     0.00  std::remove_reference<std::future<sf::Image>&>::type&& std::move<std::future<sf::Image>&>(std::future<sf::Image>&)
  0.00      0.01     0.00     1691     0.00     0.00  std::remove_reference<sf::Image&>::type&& std::move<sf::Image&>(sf::Image&)
  0.00      0.01     0.00     1686     0.00     0.00  std::__shared_ptr<std::__future_base::_Task_state_base<sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::operator bool() const
  0.00      0.01     0.00     1685     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::~new_allocator()
  0.00      0.01     0.00     1685     0.00     0.00  std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::get() const
  0.00      0.01     0.00     1685     0.00     0.00  bool std::operator==<std::function<void ()>, std::function<void ()>&, std::function<void ()>*>(std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*> const&, std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*> const&)
  0.00      0.01     0.00     1681     0.00     0.00  std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
  0.00      0.01     0.00     1679     0.00     0.00  sf::Image::Image(sf::Image const&)
  0.00      0.01     0.00     1679     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<void (*)(std::_Any_data const&)> >, std::is_move_constructible<void (*)(std::_Any_data const&)>, std::is_move_assignable<void (*)(std::_Any_data const&)> >::value, void>::type std::swap<void (*)(std::_Any_data const&)>(void (*&)(std::_Any_data const&), void (*&)(std::_Any_data const&))
  0.00      0.01     0.00     1678     0.00     0.00  std::function<void ()>::swap(std::function<void ()>&)
  0.00      0.01     0.00     1675     0.00     0.00  std::__shared_ptr<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::get() const
  0.00      0.01     0.00     1675     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)> >, std::is_move_constructible<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>, std::is_move_assignable<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)> >::value, void>::type std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation))
  0.00      0.01     0.00     1674     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Any_data> >, std::is_move_constructible<std::_Any_data>, std::is_move_assignable<std::_Any_data> >::value, void>::type std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&)
  0.00      0.01     0.00     1673     0.00     0.00  std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter, void>(std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>&&)
  0.00      0.01     0.00     1666     0.00     0.00  std::__shared_ptr_access<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00      0.01     0.00     1658     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::empty() const
  0.00      0.01     0.00     1656     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00      0.01     0.00     1652     0.00     0.00  std::remove_reference<std::function<void ()>&>::type&& std::move<std::function<void ()>&>(std::function<void ()>&)
  0.00      0.01     0.00     1645     0.00     0.00  std::remove_reference<std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>&>::type&& std::move<std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>&>(std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>&)
  0.00      0.01     0.00     1633     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&)
  0.00      0.01     0.00     1632     0.00     0.00  std::queue<std::function<void ()>, std::deque<std::function<void ()>, std::allocator<std::function<void ()> > > >::empty() const
  0.00      0.01     0.00     1626     0.00     0.00  void (std::__future_base::_State_baseV2::*&&std::forward<void (std::__future_base::_State_baseV2::*)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*)>(std::remove_reference<void (std::__future_base::_State_baseV2::*)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*)>::type&))(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*)
  0.00      0.01     0.00     1607     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<sf::Image ()>, std::allocator<std::packaged_task<sf::Image ()> >, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00      0.01     0.00     1605     0.00     0.00  std::_Any_data::_M_access() const
  0.00      0.01     0.00     1604     0.00     0.00  std::allocator<unsigned char>::~allocator()
  0.00      0.01     0.00     1579     0.00     0.00  ThreadPool::task()::{lambda()#1}::operator()() const
  0.00      0.01     0.00     1572     0.00     0.00  std::_Function_base::_M_empty() const
  0.00      0.01     0.00     1539     0.00     0.00  RaycastEngine::render(int, int)
  0.00      0.01     0.00     1170     0.00     0.00  sf::Drawable::~Drawable()
  0.00      0.01     0.00     1169     0.00     0.00  bool __gnu_cxx::operator!=<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > >(__gnu_cxx::__normal_iterator<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > > const&, __gnu_cxx::__normal_iterator<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > > const&)
  0.00      0.01     0.00     1161     0.00     0.00  sf::Sprite::~Sprite()
  0.00      0.01     0.00     1139     0.00     0.00  std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::end()
  0.00      0.01     0.00      879     0.00     0.00  std::_Vector_base<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::_M_get_Tp_allocator()
  0.00      0.01     0.00      879     0.00     0.00  std::__shared_ptr<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2>&)
  0.00      0.01     0.00      879     0.00     0.00  std::future<sf::Image>* std::__addressof<std::future<sf::Image> >(std::future<sf::Image>&)
  0.00      0.01     0.00      879     0.00     0.00  void std::_Destroy<std::future<sf::Image> >(std::future<sf::Image>*)
  0.00      0.01     0.00      878     0.00     0.00  std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::get_deleter()
  0.00      0.01     0.00      878     0.00     0.00  std::__shared_ptr<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      0.01     0.00      878     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::__future_base::_State_baseV2*> >, std::is_move_constructible<std::__future_base::_State_baseV2*>, std::is_move_assignable<std::__future_base::_State_baseV2*> >::value, void>::type std::swap<std::__future_base::_State_baseV2*>(std::__future_base::_State_baseV2*&, std::__future_base::_State_baseV2*&)
  0.00      0.01     0.00      877     0.00     0.00  std::__future_base::_Result_base::_Deleter::operator()(std::__future_base::_Result_base*) const
  0.00      0.01     0.00      877     0.00     0.00  std::tuple_element<1ull, std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter> >::type& std::get<1ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>(std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>&)
  0.00      0.01     0.00      876     0.00     0.00  std::__shared_ptr<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2>::__shared_ptr()
  0.00      0.01     0.00      876     0.00     0.00  std::__future_base::_Task_state_base<sf::Image ()>::~_Task_state_base()
  0.00      0.01     0.00      876     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<int>, true>::~_Sp_ebo_helper()
  0.00      0.01     0.00      875     0.00     0.00  std::__future_base::_State_baseV2::wait()
  0.00      0.01     0.00      875     0.00     0.00  std::__future_base::_Result<sf::Image>::~_Result()
  0.00      0.01     0.00      875     0.00     0.00  std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::_M_deleter()
  0.00      0.01     0.00      873     0.00     0.00  std::__basic_future<sf::Image>::_M_get_result() const
  0.00      0.01     0.00      873     0.00     0.00  std::__shared_ptr<std::__future_base::_State_baseV2, (__gnu_cxx::_Lock_policy)2>::reset()
  0.00      0.01     0.00      873     0.00     0.00  std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*>::operator--()
